"gene","n_datasets_with_gene","non_imputed_First.trimester","non_imputed_Second.trimester","in_both_groups"
"85316",1,42,7,TRUE
"8534",4,50,15,TRUE
"85359",3,94,7,TRUE
"85364",5,86,15,TRUE
"85376",2,78,7,TRUE
"85403",5,86,15,TRUE
"85406",5,86,15,TRUE
"85407",4,50,15,TRUE
"85415",5,86,15,TRUE
"85441",5,86,15,TRUE
"85453",5,86,15,TRUE
"85458",4,50,15,TRUE
"85459",5,86,15,TRUE
"85463",5,86,15,TRUE
"85464",5,66,15,TRUE
"8548",5,86,15,TRUE
"8555",5,86,15,TRUE
"8556",5,66,15,TRUE
"8573",5,66,15,TRUE
"8577",2,58,7,TRUE
"8605",2,58,7,TRUE
"8614",5,86,15,TRUE
"8618",4,50,15,TRUE
"8622",5,66,15,TRUE
"8633",4,50,15,TRUE
"8637",1,42,7,TRUE
"8638",5,66,15,TRUE
"8639",5,66,15,TRUE
"864",4,50,15,TRUE
"8642",5,66,15,TRUE
"8644",4,50,15,TRUE
"8654",4,50,15,TRUE
"8658",5,86,15,TRUE
"8663",3,94,7,TRUE
"8674",5,86,15,TRUE
"8681",3,94,7,TRUE
"8685",4,50,15,TRUE
"8693",1,42,7,TRUE
"8698",5,86,15,TRUE
"8705",5,86,15,TRUE
"871",5,86,15,TRUE
"8710",5,66,15,TRUE
"8714",5,66,15,TRUE
"8726",5,66,15,TRUE
"8740",4,50,15,TRUE
"8744",4,50,15,TRUE
"875",3,94,7,TRUE
"8764",5,66,15,TRUE
"87769",5,86,15,TRUE
"8786",5,66,15,TRUE
"8800",5,86,15,TRUE
"8809",4,50,15,TRUE
"8816",5,86,15,TRUE
"8817",4,50,15,TRUE
"8821",5,86,15,TRUE
"8832",4,50,15,TRUE
"8842",5,66,15,TRUE
"8850",5,86,15,TRUE
"8851",5,66,15,TRUE
"8853",5,66,15,TRUE
"8854",4,50,15,TRUE
"8859",5,86,15,TRUE
"8863",5,66,15,TRUE
"8869",5,66,15,TRUE
"8876",5,66,15,TRUE
"8879",5,86,15,TRUE
"8898",5,86,15,TRUE
"8912",5,86,15,TRUE
"8926",2,78,7,TRUE
"8933",5,86,15,TRUE
"8939",5,86,15,TRUE
"8940",5,86,15,TRUE
"8969",2,78,7,TRUE
"8970",3,94,7,TRUE
"89780",3,94,7,TRUE
"89801",5,86,15,TRUE
"89848",5,66,15,TRUE
"89853",5,86,15,TRUE
"89857",4,50,15,TRUE
"8987",3,94,7,TRUE
"89890",5,86,15,TRUE
"89958",5,86,15,TRUE
"8996",5,86,15,TRUE
"8997",4,50,15,TRUE
"89970",5,66,15,TRUE
"9",5,86,15,TRUE
"9001",4,50,15,TRUE
"90075",4,50,15,TRUE
"90120",5,86,15,TRUE
"9020",5,86,15,TRUE
"90204",5,86,15,TRUE
"9021",5,86,15,TRUE
"9025",5,86,15,TRUE
"90268",5,86,15,TRUE
"90273",5,66,15,TRUE
"90317",5,86,15,TRUE
"9032",5,86,15,TRUE
"90353",2,78,7,TRUE
"9037",5,66,15,TRUE
"90379",5,86,15,TRUE
"9040",5,86,15,TRUE
"90417",5,86,15,TRUE
"9046",4,50,15,TRUE
"90522",4,50,15,TRUE
"90639",5,86,15,TRUE
"90649",5,86,15,TRUE
"90668",4,50,15,TRUE
"9068",5,66,15,TRUE
"9069",5,86,15,TRUE
"90693",5,86,15,TRUE
"9071",5,86,15,TRUE
"9073",4,50,15,TRUE
"90736",5,86,15,TRUE
"9076",5,86,15,TRUE
"9077",4,50,15,TRUE
"9079",5,66,15,TRUE
"90799",5,86,15,TRUE
"90871",5,86,15,TRUE
"90874",5,86,15,TRUE
"9095",4,50,15,TRUE
"9096",4,50,15,TRUE
"90987",5,86,15,TRUE
"9099",5,66,15,TRUE
"91",5,86,15,TRUE
"91010",4,50,15,TRUE
"9104",5,66,15,TRUE
"9107",5,86,15,TRUE
"9108",4,50,15,TRUE
"91120",5,86,15,TRUE
"91147",4,50,15,TRUE
"91151",5,66,15,TRUE
"9120",5,66,15,TRUE
"9125",5,66,15,TRUE
"9127",5,66,15,TRUE
"91319",5,86,15,TRUE
"91351",5,86,15,TRUE
"91369",4,50,15,TRUE
"91373",5,66,15,TRUE
"91408",5,66,15,TRUE
"91433",5,86,15,TRUE
"91442",4,50,15,TRUE
"91445",3,94,7,TRUE
"91452",5,86,15,TRUE
"91461",5,86,15,TRUE
"91526",5,66,15,TRUE
"91543",5,86,15,TRUE
"91584",4,50,15,TRUE
"91607",5,86,15,TRUE
"91664",2,78,7,TRUE
"91683",5,86,15,TRUE
"91687",5,86,15,TRUE
"9170",4,50,15,TRUE
"9173",5,66,15,TRUE
"91750",5,86,15,TRUE
"91894",3,94,7,TRUE
"919",5,66,15,TRUE
"91937",4,50,15,TRUE
"91942",3,94,7,TRUE
"91947",5,86,15,TRUE
"91966",2,58,7,TRUE
"92",5,66,15,TRUE
"9205",5,86,15,TRUE
"92104",4,50,15,TRUE
"92126",5,86,15,TRUE
"9213",5,86,15,TRUE
"92154",5,86,15,TRUE
"922",4,50,15,TRUE
"92235",5,86,15,TRUE
"92241",5,66,15,TRUE
"92259",5,86,15,TRUE
"92312",5,86,15,TRUE
"92344",5,86,15,TRUE
"92345",4,50,15,TRUE
"924",5,86,15,TRUE
"9242",4,50,15,TRUE
"92482",5,86,15,TRUE
"92521",5,86,15,TRUE
"9254",4,50,15,TRUE
"92597",5,86,15,TRUE
"92745",4,50,15,TRUE
"92815",2,78,7,TRUE
"9282",5,86,15,TRUE
"9284",3,94,7,TRUE
"92935",4,50,15,TRUE
"92960",5,66,15,TRUE
"9310",5,86,15,TRUE
"93107",2,58,7,TRUE
"93166",5,86,15,TRUE
"9319",5,66,15,TRUE
"932",4,50,15,TRUE
"93273",5,86,15,TRUE
"9331",4,50,15,TRUE
"93408",4,50,15,TRUE
"93436",5,86,15,TRUE
"93492",1,42,7,TRUE
"9353",5,66,15,TRUE
"9358",5,66,15,TRUE
"93587",5,86,15,TRUE
"93594",5,86,15,TRUE
"93622",5,86,15,TRUE
"93624",5,86,15,TRUE
"93649",4,50,15,TRUE
"93659",1,42,7,TRUE
"93664",5,66,15,TRUE
"9373",5,86,15,TRUE
"9379",5,66,15,TRUE
"9394",2,78,7,TRUE
"93973",5,86,15,TRUE
"940",5,66,15,TRUE
"9400",5,86,15,TRUE
"94015",5,66,15,TRUE
"94025",4,50,15,TRUE
"94027",2,58,7,TRUE
"94115",1,42,7,TRUE
"94121",5,66,15,TRUE
"9423",5,86,15,TRUE
"94241",5,86,15,TRUE
"944",4,50,15,TRUE
"9447",4,50,15,TRUE
"945",4,50,15,TRUE
"9453",5,86,15,TRUE
"9459",5,66,15,TRUE
"9464",5,86,15,TRUE
"9469",5,86,15,TRUE
"9487",5,86,15,TRUE
"95",3,94,7,TRUE
"9501",5,66,15,TRUE
"9508",5,66,15,TRUE
"951",5,66,15,TRUE
"9524",3,94,7,TRUE
"9533",5,86,15,TRUE
"9537",5,86,15,TRUE
"9546",5,66,15,TRUE
"9554",3,94,7,TRUE
"9557",5,86,15,TRUE
"956",4,50,15,TRUE
"9563",5,86,15,TRUE
"9568",5,66,15,TRUE
"9576",4,50,15,TRUE
"958",4,50,15,TRUE
"9585",5,66,15,TRUE
"9609",5,86,15,TRUE
"9610",5,66,15,TRUE
"9625",5,86,15,TRUE
"9627",4,50,15,TRUE
"9630",5,66,15,TRUE
"9641",5,66,15,TRUE
"9651",5,86,15,TRUE
"9654",5,86,15,TRUE
"9657",5,86,15,TRUE
"96626",3,94,7,TRUE
"9668",5,86,15,TRUE
"969",5,66,15,TRUE
"9692",5,86,15,TRUE
"9693",5,86,15,TRUE
"97",5,66,15,TRUE
"9700",5,86,15,TRUE
"9704",5,86,15,TRUE
"9705",5,66,15,TRUE
"9710",3,94,7,TRUE
"9711",5,86,15,TRUE
"9712",5,86,15,TRUE
"9718",3,94,7,TRUE
"9719",4,50,15,TRUE
"972",5,66,15,TRUE
"9723",4,50,15,TRUE
"9724",3,94,7,TRUE
"9725",5,86,15,TRUE
"9727",5,86,15,TRUE
"9729",2,58,7,TRUE
"973",5,86,15,TRUE
"9734",4,50,15,TRUE
"9737",5,66,15,TRUE
"9739",5,86,15,TRUE
"974",4,50,15,TRUE
"9745",4,50,15,TRUE
"9746",5,66,15,TRUE
"9747",3,94,7,TRUE
"9771",5,66,15,TRUE
"9783",5,66,15,TRUE
"9797",5,86,15,TRUE
"9818",5,86,15,TRUE
"9826",5,86,15,TRUE
"9827",5,86,15,TRUE
"9831",3,94,7,TRUE
"9848",5,66,15,TRUE
"9856",5,86,15,TRUE
"9859",3,94,7,TRUE
"9865",4,50,15,TRUE
"9866",5,86,15,TRUE
"9875",5,86,15,TRUE
"9880",5,66,15,TRUE
"9881",4,50,15,TRUE
"9884",1,42,7,TRUE
"9892",5,86,15,TRUE
"9894",5,86,15,TRUE
"9899",5,66,15,TRUE
"9901",4,50,15,TRUE
"9909",5,86,15,TRUE
"9919",5,86,15,TRUE
"9920",5,86,15,TRUE
"9923",5,86,15,TRUE
"9928",5,86,15,TRUE
"9934",5,66,15,TRUE
"9936",3,94,7,TRUE
"9938",5,66,15,TRUE
"9942",5,86,15,TRUE
"9955",5,66,15,TRUE
"998",5,86,15,TRUE
"9980",5,86,15,TRUE
"9985",5,86,15,TRUE
"1",5,60,8,TRUE
"1000",3,8,8,TRUE
"10002",3,8,8,TRUE
"10004",3,8,8,TRUE
"10008",4,44,8,TRUE
"100101467",3,8,8,TRUE
"100125288",3,8,8,TRUE
"100128071",3,8,8,TRUE
"100128327",3,8,8,TRUE
"100129098",3,8,8,TRUE
"100129128",3,8,8,TRUE
"100129250",4,44,8,TRUE
"100129271",3,8,8,TRUE
"100129361",3,8,8,TRUE
"100129528",4,44,8,TRUE
"100129654",3,8,8,TRUE
"100129969",3,8,8,TRUE
"100130519",3,8,8,TRUE
"100130733",3,8,8,TRUE
"100130933",4,44,8,TRUE
"100131017",3,8,8,TRUE
"100131211",3,8,8,TRUE
"100131303",3,8,8,TRUE
"100131755",3,8,8,TRUE
"100131827",4,44,8,TRUE
"100131897",3,8,8,TRUE
"100132074",3,8,8,TRUE
"100132386",3,8,8,TRUE
"100132476",3,8,8,TRUE
"100137047",4,44,8,TRUE
"100141515",3,8,8,TRUE
"100144748",3,8,8,TRUE
"10017",3,8,8,TRUE
"100170229",3,8,8,TRUE
"100170765",3,8,8,TRUE
"1002",3,8,8,TRUE
"10022",3,8,8,TRUE
"100272147",4,44,8,TRUE
"100287482",3,8,8,TRUE
"100288797",4,44,8,TRUE
"100289187",3,8,8,TRUE
"100289255",3,8,8,TRUE
"100289678",4,44,8,TRUE
"100293516",4,44,8,TRUE
"100303755",3,8,8,TRUE
"100316904",4,44,8,TRUE
"100329135",3,8,8,TRUE
"100381270",3,8,8,TRUE
"1004",3,8,8,TRUE
"10040",5,60,8,TRUE
"10042",5,60,8,TRUE
"100421372",3,8,8,TRUE
"10046",4,24,8,TRUE
"10047",3,8,8,TRUE
"1005",4,44,8,TRUE
"10050",4,44,8,TRUE
"100505478",3,8,8,TRUE
"100505573",3,8,8,TRUE
"100505741",3,8,8,TRUE
"100505841",3,8,8,TRUE
"100505876",4,44,8,TRUE
"100505989",3,8,8,TRUE
"100506013",3,8,8,TRUE
"100506127",3,8,8,TRUE
"100506243",4,44,8,TRUE
"100506374",3,8,8,TRUE
"100506540",3,8,8,TRUE
"100506581",4,44,8,TRUE
"100506742",3,8,8,TRUE
"100507027",3,8,8,TRUE
"100507043",3,8,8,TRUE
"100507050",3,8,8,TRUE
"100507203",3,8,8,TRUE
"100507290",3,8,8,TRUE
"100507421",3,8,8,TRUE
"100507436",4,24,8,TRUE
"100507537",3,8,8,TRUE
"100507650",3,8,8,TRUE
"100528062",3,8,8,TRUE
"100533106",3,8,8,TRUE
"1006",3,8,8,TRUE
"10060",3,8,8,TRUE
"100652824",3,8,8,TRUE
"1007",3,8,8,TRUE
"10071",3,8,8,TRUE
"10077",3,8,8,TRUE
"1008",3,8,8,TRUE
"10083",3,8,8,TRUE
"10085",3,8,8,TRUE
"10086",3,8,8,TRUE
"100862671",3,8,8,TRUE
"100885848",3,8,8,TRUE
"10089",4,44,8,TRUE
"100996492",3,8,8,TRUE
"101",5,60,8,TRUE
"1010",3,8,8,TRUE
"10100",3,8,8,TRUE
"101059948",3,8,8,TRUE
"101060200",3,8,8,TRUE
"10107",4,44,8,TRUE
"10110",5,60,8,TRUE
"10111",5,60,8,TRUE
"10114",4,44,8,TRUE
"10117",3,8,8,TRUE
"1012",3,8,8,TRUE
"10129",4,24,8,TRUE
"10136",3,8,8,TRUE
"10139",5,60,8,TRUE
"1014",4,24,8,TRUE
"101410538",3,8,8,TRUE
"10142",5,60,8,TRUE
"10143",3,8,8,TRUE
"1015",3,8,8,TRUE
"10152",5,60,8,TRUE
"10154",3,8,8,TRUE
"10158",3,8,8,TRUE
"1016",4,44,8,TRUE
"10164",5,60,8,TRUE
"10170",4,24,8,TRUE
"10178",3,8,8,TRUE
"101927581",3,8,8,TRUE
"101928991",3,8,8,TRUE
"101929726",3,8,8,TRUE
"101929926",3,8,8,TRUE
"10193",4,44,8,TRUE
"10207",3,8,8,TRUE
"10214",4,24,8,TRUE
"10215",3,8,8,TRUE
"10216",3,8,8,TRUE
"10218",3,8,8,TRUE
"10219",4,44,8,TRUE
"10225",4,44,8,TRUE
"10233",5,60,8,TRUE
"10234",3,8,8,TRUE
"10246",4,24,8,TRUE
"10249",3,8,8,TRUE
"10251",4,44,8,TRUE
"10265",4,44,8,TRUE
"10267",5,60,8,TRUE
"102723899",3,8,8,TRUE
"102800317",3,8,8,TRUE
"10291",5,60,8,TRUE
"10293",5,60,8,TRUE
"10297",4,44,8,TRUE
"10308",5,60,8,TRUE
"1031",5,60,8,TRUE
"10316",4,24,8,TRUE
"10317",3,8,8,TRUE
"10321",3,8,8,TRUE
"10324",3,8,8,TRUE
"10326",3,8,8,TRUE
"10335",5,60,8,TRUE
"10336",5,60,8,TRUE
"10343",3,8,8,TRUE
"10345",3,8,8,TRUE
"10361",4,24,8,TRUE
"10368",3,8,8,TRUE
"10369",3,8,8,TRUE
"10385",4,44,8,TRUE
"10391",3,8,8,TRUE
"10394",4,24,8,TRUE
"10396",3,8,8,TRUE
"10406",3,8,8,TRUE
"10407",3,8,8,TRUE
"1041",3,8,8,TRUE
"10417",5,60,8,TRUE
"10426",5,60,8,TRUE
"10439",3,8,8,TRUE
"1044",3,8,8,TRUE
"1045",3,8,8,TRUE
"1046",4,24,8,TRUE
"10462",3,8,8,TRUE
"1047",3,8,8,TRUE
"10472",3,8,8,TRUE
"1048",3,8,8,TRUE
"10481",5,60,8,TRUE
"10499",5,60,8,TRUE
"105",3,8,8,TRUE
"10500",5,60,8,TRUE
"10514",5,60,8,TRUE
"1053",5,60,8,TRUE
"10537",3,8,8,TRUE
"105371267",3,8,8,TRUE
"105371932",3,8,8,TRUE
"105375116",3,8,8,TRUE
"105375355",3,8,8,TRUE
"105376230",3,8,8,TRUE
"105378696",3,8,8,TRUE
"105378952",3,8,8,TRUE
"10562",3,8,8,TRUE
"10563",3,8,8,TRUE
"10566",4,24,8,TRUE
"10570",3,8,8,TRUE
"10578",3,8,8,TRUE
"10586",4,44,8,TRUE
"10590",3,8,8,TRUE
"10595",3,8,8,TRUE
"10602",5,60,8,TRUE
"10633",3,8,8,TRUE
"10634",4,24,8,TRUE
"10636",3,8,8,TRUE
"10637",3,8,8,TRUE
"10647",3,8,8,TRUE
"10648",3,8,8,TRUE
"10652",5,60,8,TRUE
"10655",3,8,8,TRUE
"10659",4,24,8,TRUE
"10660",4,44,8,TRUE
"10661",3,8,8,TRUE
"10665",3,8,8,TRUE
"10666",3,8,8,TRUE
"10669",4,44,8,TRUE
"106707243",3,8,8,TRUE
"10675",3,8,8,TRUE
"1068",3,8,8,TRUE
"10681",4,24,8,TRUE
"10683",3,8,8,TRUE
"10687",3,8,8,TRUE
"10690",3,8,8,TRUE
"10692",3,8,8,TRUE
"10699",3,8,8,TRUE
"107",3,8,8,TRUE
"10715",3,8,8,TRUE
"10716",3,8,8,TRUE
"10718",3,8,8,TRUE
"10723",5,60,8,TRUE
"10736",3,8,8,TRUE
"10738",3,8,8,TRUE
"10739",3,8,8,TRUE
"10744",5,60,8,TRUE
"10746",5,60,8,TRUE
"10747",4,44,8,TRUE
"10752",3,8,8,TRUE
"10753",3,8,8,TRUE
"10777",3,8,8,TRUE
"10786",3,8,8,TRUE
"10793",5,60,8,TRUE
"10798",3,8,8,TRUE
"107984345",3,8,8,TRUE
"107984936",3,8,8,TRUE
"107985194",3,8,8,TRUE
"107986768",3,8,8,TRUE
"108",4,24,8,TRUE
"1080",3,8,8,TRUE
"10803",3,8,8,TRUE
"10804",3,8,8,TRUE
"10810",3,8,8,TRUE
"10814",4,44,8,TRUE
"10825",3,8,8,TRUE
"1084",5,60,8,TRUE
"10840",3,8,8,TRUE
"10841",5,60,8,TRUE
"10842",3,8,8,TRUE
"10846",4,44,8,TRUE
"10849",5,60,8,TRUE
"10850",4,44,8,TRUE
"10858",3,8,8,TRUE
"10861",5,60,8,TRUE
"10863",4,24,8,TRUE
"10864",3,8,8,TRUE
"10865",4,44,8,TRUE
"10868",5,60,8,TRUE
"10869",4,44,8,TRUE
"1087",4,44,8,TRUE
"10876",3,8,8,TRUE
"10878",3,8,8,TRUE
"10879",3,8,8,TRUE
"1088",4,24,8,TRUE
"10880",3,8,8,TRUE
"10881",3,8,8,TRUE
"10882",4,44,8,TRUE
"10885",5,60,8,TRUE
"10888",3,8,8,TRUE
"1089",4,24,8,TRUE
"10891",3,8,8,TRUE
"10893",3,8,8,TRUE
"10900",3,8,8,TRUE
"10902",5,60,8,TRUE
"10913",3,8,8,TRUE
"10917",3,8,8,TRUE
"10926",5,60,8,TRUE
"10936",3,8,8,TRUE
"10940",4,44,8,TRUE
"10942",4,44,8,TRUE
"10957",5,60,8,TRUE
"10991",4,24,8,TRUE
"10993",5,60,8,TRUE
"10998",4,44,8,TRUE
"10999",4,44,8,TRUE
"11006",3,8,8,TRUE
"11009",3,8,8,TRUE
"1101",3,8,8,TRUE
"11012",3,8,8,TRUE
"11016",4,44,8,TRUE
"11024",4,44,8,TRUE
"11027",4,24,8,TRUE
"1103",4,44,8,TRUE
"1104",5,60,8,TRUE
"11045",3,8,8,TRUE
"11055",3,8,8,TRUE
"110599564",3,8,8,TRUE
"11061",3,8,8,TRUE
"11063",3,8,8,TRUE
"11069",3,8,8,TRUE
"11074",4,24,8,TRUE
"11075",4,44,8,TRUE
"11076",3,8,8,TRUE
"110806298",3,8,8,TRUE
"11081",3,8,8,TRUE
"11082",3,8,8,TRUE
"11085",3,8,8,TRUE
"11086",3,8,8,TRUE
"11093",5,60,8,TRUE
"111",4,44,8,TRUE
"11107",3,8,8,TRUE
"11113",4,44,8,TRUE
"11122",4,24,8,TRUE
"11126",3,8,8,TRUE
"1113",5,60,8,TRUE
"11132",4,44,8,TRUE
"11133",5,60,8,TRUE
"11136",3,8,8,TRUE
"11138",4,44,8,TRUE
"1114",3,8,8,TRUE
"11141",3,8,8,TRUE
"11148",3,8,8,TRUE
"11154",5,60,8,TRUE
"11155",3,8,8,TRUE
"11161",5,60,8,TRUE
"11166",5,60,8,TRUE
"1117",3,8,8,TRUE
"11172",3,8,8,TRUE
"1118",3,8,8,TRUE
"11181",3,8,8,TRUE
"11189",3,8,8,TRUE
"11190",4,44,8,TRUE
"11197",3,8,8,TRUE
"112",5,60,8,TRUE
"11202",3,8,8,TRUE
"11211",4,44,8,TRUE
"11216",5,60,8,TRUE
"11219",4,24,8,TRUE
"11221",4,24,8,TRUE
"112268241",3,8,8,TRUE
"11227",3,8,8,TRUE
"11228",4,44,8,TRUE
"11236",5,60,8,TRUE
"11240",4,24,8,TRUE
"112441434",3,8,8,TRUE
"11245",4,44,8,TRUE
"11247",5,60,8,TRUE
"11248",4,24,8,TRUE
"11250",5,60,8,TRUE
"11251",3,8,8,TRUE
"11254",3,8,8,TRUE
"11255",4,24,8,TRUE
"112574",4,44,8,TRUE
"112609",3,8,8,TRUE
"112744",4,24,8,TRUE
"11278",3,8,8,TRUE
"11279",5,60,8,TRUE
"1128",5,60,8,TRUE
"112802",4,24,8,TRUE
"11281",3,8,8,TRUE
"112817",3,8,8,TRUE
"11283",5,60,8,TRUE
"112885",3,8,8,TRUE
"1129",3,8,8,TRUE
"112937",3,8,8,TRUE
"113091",5,60,8,TRUE
"1131",3,8,8,TRUE
"113146",3,8,8,TRUE
"11317",3,8,8,TRUE
"113177",4,44,8,TRUE
"11318",3,8,8,TRUE
"1132",4,24,8,TRUE
"113220",3,8,8,TRUE
"1133",5,60,8,TRUE
"1134",3,8,8,TRUE
"11341",3,8,8,TRUE
"113451",3,8,8,TRUE
"11346",4,44,8,TRUE
"113540",5,60,8,TRUE
"1136",3,8,8,TRUE
"1137",5,60,8,TRUE
"113730",4,24,8,TRUE
"113746",3,8,8,TRUE
"113835",5,60,8,TRUE
"114",3,8,8,TRUE
"114026",3,8,8,TRUE
"1141",5,60,8,TRUE
"114112",4,44,8,TRUE
"114131",3,8,8,TRUE
"114132",3,8,8,TRUE
"114134",4,44,8,TRUE
"1142",3,8,8,TRUE
"1143",4,24,8,TRUE
"1144",3,8,8,TRUE
"114571",4,24,8,TRUE
"1146",3,8,8,TRUE
"114609",5,60,8,TRUE
"114770",3,8,8,TRUE
"114771",3,8,8,TRUE
"114780",3,8,8,TRUE
"114781",4,44,8,TRUE
"114783",4,44,8,TRUE
"114786",3,8,8,TRUE
"114787",4,24,8,TRUE
"114788",3,8,8,TRUE
"114792",4,24,8,TRUE
"114794",4,24,8,TRUE
"114795",3,8,8,TRUE
"114798",4,24,8,TRUE
"114803",3,8,8,TRUE
"114804",3,8,8,TRUE
"114805",3,8,8,TRUE
"114815",3,8,8,TRUE
"114822",5,60,8,TRUE
"114827",3,8,8,TRUE
"114880",3,8,8,TRUE
"114898",4,24,8,TRUE
"114899",4,24,8,TRUE
"1149",3,8,8,TRUE
"114900",5,60,8,TRUE
"114905",4,24,8,TRUE
"114960",4,24,8,TRUE
"114987",3,8,8,TRUE
"115004",3,8,8,TRUE
"115019",3,8,8,TRUE
"115196",4,44,8,TRUE
"115273",4,24,8,TRUE
"115350",3,8,8,TRUE
"115352",3,8,8,TRUE
"115362",4,44,8,TRUE
"115557",3,8,8,TRUE
"115560",3,8,8,TRUE
"115584",3,8,8,TRUE
"115650",4,24,8,TRUE
"115701",3,8,8,TRUE
"115727",4,44,8,TRUE
"115761",4,44,8,TRUE
"115795",3,8,8,TRUE
"1158",4,24,8,TRUE
"115811",4,44,8,TRUE
"115827",3,8,8,TRUE
"115861",4,24,8,TRUE
"116",3,8,8,TRUE
"1160",3,8,8,TRUE
"116039",5,60,8,TRUE
"116071",4,24,8,TRUE
"116085",5,60,8,TRUE
"116113",4,24,8,TRUE
"116135",3,8,8,TRUE
"116154",3,8,8,TRUE
"116173",4,24,8,TRUE
"116179",4,24,8,TRUE
"116255",3,8,8,TRUE
"116285",3,8,8,TRUE
"116328",3,8,8,TRUE
"116337",3,8,8,TRUE
"116369",3,8,8,TRUE
"116442",3,8,8,TRUE
"116443",4,44,8,TRUE
"116444",3,8,8,TRUE
"116448",4,24,8,TRUE
"116449",3,8,8,TRUE
"116511",3,8,8,TRUE
"116519",3,8,8,TRUE
"116534",3,8,8,TRUE
"116729",3,8,8,TRUE
"116840",5,60,8,TRUE
"116966",3,8,8,TRUE
"116969",4,44,8,TRUE
"116983",5,60,8,TRUE
"116986",3,8,8,TRUE
"117",3,8,8,TRUE
"117144",3,8,8,TRUE
"117145",5,60,8,TRUE
"117154",3,8,8,TRUE
"117156",4,44,8,TRUE
"117157",3,8,8,TRUE
"117159",3,8,8,TRUE
"117166",5,60,8,TRUE
"117194",3,8,8,TRUE
"117195",4,24,8,TRUE
"117196",3,8,8,TRUE
"117245",4,44,8,TRUE
"117285",4,24,8,TRUE
"117286",3,8,8,TRUE
"117289",4,24,8,TRUE
"117531",4,24,8,TRUE
"117532",3,8,8,TRUE
"117579",3,8,8,TRUE
"117583",4,44,8,TRUE
"117584",4,44,8,TRUE
"1179",3,8,8,TRUE
"1180",4,24,8,TRUE
"1183",3,8,8,TRUE
"118427",4,44,8,TRUE
"118430",5,60,8,TRUE
"118442",3,8,8,TRUE
"118461",3,8,8,TRUE
"118471",4,24,8,TRUE
"118491",4,24,8,TRUE
"118670",3,8,8,TRUE
"118738",5,60,8,TRUE
"1188",3,8,8,TRUE
"118812",4,44,8,TRUE
"118856",3,8,8,TRUE
"119",3,8,8,TRUE
"1191",5,60,8,TRUE
"119467",3,8,8,TRUE
"119548",3,8,8,TRUE
"1196",5,60,8,TRUE
"120065",3,8,8,TRUE
"120066",3,8,8,TRUE
"120114",3,8,8,TRUE
"120224",4,44,8,TRUE
"120376",3,8,8,TRUE
"120379",3,8,8,TRUE
"120400",3,8,8,TRUE
"120425",3,8,8,TRUE
"1208",4,44,8,TRUE
"120863",4,44,8,TRUE
"120892",3,8,8,TRUE
"120935",3,8,8,TRUE
"121006",3,8,8,TRUE
"121214",3,8,8,TRUE
"121256",3,8,8,TRUE
"121268",3,8,8,TRUE
"121273",3,8,8,TRUE
"121278",3,8,8,TRUE
"121340",3,8,8,TRUE
"121391",3,8,8,TRUE
"1215",4,24,8,TRUE
"121512",5,60,8,TRUE
"121551",3,8,8,TRUE
"121599",3,8,8,TRUE
"121601",3,8,8,TRUE
"121643",3,8,8,TRUE
"121793",3,8,8,TRUE
"122042",3,8,8,TRUE
"122046",3,8,8,TRUE
"122258",3,8,8,TRUE
"122402",3,8,8,TRUE
"122481",3,8,8,TRUE
"122618",3,8,8,TRUE
"122651",3,8,8,TRUE
"122664",3,8,8,TRUE
"122773",5,60,8,TRUE
"122876",4,24,8,TRUE
"122945",3,8,8,TRUE
"123041",3,8,8,TRUE
"123099",3,8,8,TRUE
"1232",3,8,8,TRUE
"123264",3,8,8,TRUE
"123283",4,24,8,TRUE
"1233",3,8,8,TRUE
"123624",3,8,8,TRUE
"1237",3,8,8,TRUE
"123722",3,8,8,TRUE
"123775",3,8,8,TRUE
"123970",3,8,8,TRUE
"124045",4,44,8,TRUE
"124093",3,8,8,TRUE
"1241",4,24,8,TRUE
"124220",4,44,8,TRUE
"1244",5,60,8,TRUE
"124401",5,60,8,TRUE
"124404",3,8,8,TRUE
"124411",4,44,8,TRUE
"124460",3,8,8,TRUE
"124535",3,8,8,TRUE
"124538",4,44,8,TRUE
"124599",5,60,8,TRUE
"124602",3,8,8,TRUE
"124626",3,8,8,TRUE
"124751",3,8,8,TRUE
"124773",3,8,8,TRUE
"124783",4,44,8,TRUE
"124817",3,8,8,TRUE
"124842",3,8,8,TRUE
"124857",3,8,8,TRUE
"124872",3,8,8,TRUE
"124912",4,44,8,TRUE
"124923",4,44,8,TRUE
"124925",3,8,8,TRUE
"124930",4,24,8,TRUE
"124975",4,44,8,TRUE
"124989",3,8,8,TRUE
"125",4,24,8,TRUE
"125111",5,60,8,TRUE
"125113",3,8,8,TRUE
"125115",3,8,8,TRUE
"125170",5,60,8,TRUE
"125336",3,8,8,TRUE
"125488",4,44,8,TRUE
"125704",3,8,8,TRUE
"1258",3,8,8,TRUE
"125965",5,60,8,TRUE
"125972",3,8,8,TRUE
"125981",4,44,8,TRUE
"126",3,8,8,TRUE
"126006",4,44,8,TRUE
"126014",4,44,8,TRUE
"126068",4,24,8,TRUE
"126070",5,60,8,TRUE
"126074",5,60,8,TRUE
"126075",4,44,8,TRUE
"1261",3,8,8,TRUE
"126123",3,8,8,TRUE
"126129",4,44,8,TRUE
"126147",4,24,8,TRUE
"1262",3,8,8,TRUE
"126204",3,8,8,TRUE
